level,name_es,sex,age_band,year,persons
province,San Pedro de Macoris,female,15-19,2018,14540
province,San Pedro de Macoris,female,15-19,2019,14545
province,San Pedro de Macoris,female,15-19,2020,14549
province,San Pedro de Macoris,female,15-19,2021,14219
province,San Pedro de Macoris,female,15-19,2022,13890
province,San Pedro de Macoris,female,15-19,2023,13560
province,San Pedro de Macoris,female,15-19,2024,13229
province,San Pedro de Macoris,female,15-19,2025,12898
province,San Pedro de Macoris,female,15-19,2026,12817
province,San Pedro de Macoris,female,15-19,2027,12735
province,San Pedro de Macoris,female,15-19,2028,12654
province,San Pedro de Macoris,female,15-19,2029,12571
province,San Pedro de Macoris,female,15-19,2030,12489
province,San Pedro de Macoris,female,20-24,2013,14326
province,San Pedro de Macoris,female,20-24,2014,14469
province,San Pedro de Macoris,female,20-24,2015,14611
province,San Pedro de Macoris,female,20-24,2016,14363
province,San Pedro de Macoris,female,20-24,2017,14114
province,San Pedro de Macoris,female,20-24,2018,13864
province,San Pedro de Macoris,female,20-24,2019,13613
province,San Pedro de Macoris,female,20-24,2020,13361
province,San Pedro de Macoris,female,20-24,2021,13390
province,San Pedro de Macoris,female,20-24,2022,13419
province,San Pedro de Macoris,female,20-24,2023,13447
province,San Pedro de Macoris,female,20-24,2024,13473
province,San Pedro de Macoris,female,20-24,2025,13499
province,San Pedro de Macoris,female,20-24,2026,13180
province,San Pedro de Macoris,female,20-24,2027,12861
province,San Pedro de Macoris,female,20-24,2028,12541
province,San Pedro de Macoris,female,20-24,2029,12221
province,San Pedro de Macoris,female,20-24,2030,11900
province,San Pedro de Macoris,female,25-29,2013,12259
province,San Pedro de Macoris,female,25-29,2014,12422
province,San Pedro de Macoris,female,25-29,2015,12585
province,San Pedro de Macoris,female,25-29,2016,12740
province,San Pedro de Macoris,female,25-29,2017,12896
province,San Pedro de Macoris,female,25-29,2018,13051
province,San Pedro de Macoris,female,25-29,2019,13206
province,San Pedro de Macoris,female,25-29,2020,13360
province,San Pedro de Macoris,female,25-29,2021,13125
province,San Pedro de Macoris,female,25-29,2022,12889
province,San Pedro de Macoris,female,25-29,2023,12653
province,San Pedro de Macoris,female,25-29,2024,12415
province,San Pedro de Macoris,female,25-29,2025,12176
province,San Pedro de Macoris,female,25-29,2026,12226
province,San Pedro de Macoris,female,25-29,2027,12276
province,San Pedro de Macoris,female,25-29,2028,12324
province,San Pedro de Macoris,female,25-29,2029,12372
province,San Pedro de Macoris,female,25-29,2030,12419
province,San Pedro de Macoris,female,30-34,2013,10561
province,San Pedro de Macoris,female,30-34,2014,10654
province,San Pedro de Macoris,female,30-34,2015,10727
province,San Pedro de Macoris,female,30-34,2016,10901
province,San Pedro de Macoris,female,30-34,2017,11074
province,San Pedro de Macoris,female,30-34,2018,11248
province,San Pedro de Macoris,female,30-34,2019,11421
province,San Pedro de Macoris,female,30-34,2020,11594
province,San Pedro de Macoris,female,30-34,2021,11759
province,San Pedro de Macoris,female,30-34,2022,11924
province,San Pedro de Macoris,female,30-34,2023,12089
province,San Pedro de Macoris,female,30-34,2024,12253
province,San Pedro de Macoris,female,30-34,2025,12417
province,San Pedro de Macoris,female,30-34,2026,12191
province,San Pedro de Macoris,female,30-34,2027,11964
province,San Pedro de Macoris,female,30-34,2028,11735
province,San Pedro de Macoris,female,30-34,2029,11506
province,San Pedro de Macoris,female,30-34,2030,11276
province,San Pedro de Macoris,female,35-39,2013,9632
province,San Pedro de Macoris,female,35-39,2014,9454
province,San Pedro de Macoris,female,35-39,2015,9266
province,San Pedro de Macoris,female,35-39,2016,9403
province,San Pedro de Macoris,female,35-39,2017,9536
province,San Pedro de Macoris,female,35-39,2018,9694
province,San Pedro de Macoris,female,35-39,2019,9807
province,San Pedro de Macoris,female,35-39,2020,9902
province,San Pedro de Macoris,female,35-39,2021,10084
province,San Pedro de Macoris,female,35-39,2022,10266
province,San Pedro de Macoris,female,35-39,2023,10448
province,San Pedro de Macoris,female,35-39,2024,10630
province,San Pedro de Macoris,female,35-39,2025,10811
province,San Pedro de Macoris,female,35-39,2026,10981
province,San Pedro de Macoris,female,35-39,2027,11152
province,San Pedro de Macoris,female,35-39,2028,11322
province,San Pedro de Macoris,female,35-39,2029,11491
province,San Pedro de Macoris,female,35-39,2030,11660
province,San Pedro de Macoris,female,40-44,2013,9288
province,San Pedro de Macoris,female,40-44,2014,9367
province,San Pedro de Macoris,female,40-44,2015,9437
province,San Pedro de Macoris,female,40-44,2016,9293
province,San Pedro de Macoris,female,40-44,2017,9141
province,San Pedro de Macoris,female,40-44,2018,8993
province,San Pedro de Macoris,female,40-44,2019,8826
province,San Pedro de Macoris,female,40-44,2020,8650
province,San Pedro de Macoris,female,40-44,2021,8801
province,San Pedro de Macoris,female,40-44,2022,8947
province,San Pedro de Macoris,female,40-44,2023,9118
province,San Pedro de Macoris,female,40-44,2024,9246
province,San Pedro de Macoris,female,40-44,2025,9356
province,San Pedro de Macoris,female,40-44,2026,9542
province,San Pedro de Macoris,female,40-44,2027,9728
province,San Pedro de Macoris,female,40-44,2028,9913
province,San Pedro de Macoris,female,40-44,2029,10099
province,San Pedro de Macoris,female,40-44,2030,10284
province,San Pedro de Macoris,female,45-49,2013,8455
province,San Pedro de Macoris,female,45-49,2014,8506
province,San Pedro de Macoris,female,45-49,2015,8551
province,San Pedro de Macoris,female,45-49,2016,8653
province,San Pedro de Macoris,female,45-49,2017,8749
province,San Pedro de Macoris,female,45-49,2018,8848
province,San Pedro de Macoris,female,45-49,2019,8933
province,San Pedro de Macoris,female,45-49,2020,9009
province,San Pedro de Macoris,female,45-49,2021,8873
province,San Pedro de Macoris,female,45-49,2022,8730
province,San Pedro de Macoris,female,45-49,2023,8590
province,San Pedro de Macoris,female,45-49,2024,8431
province,San Pedro de Macoris,female,45-49,2025,8264
province,San Pedro de Macoris,female,45-49,2026,8421
province,San Pedro de Macoris,female,45-49,2027,8572
province,San Pedro de Macoris,female,45-49,2028,8749
province,San Pedro de Macoris,female,45-49,2029,8883
province,San Pedro de Macoris,female,45-49,2030,9000
province,San Pedro de Macoris,female,5-9,2013,14994
province,San Pedro de Macoris,female,5-9,2014,14646
province,San Pedro de Macoris,female,5-9,2015,14298
province,San Pedro de Macoris,female,5-9,2016,14194
province,San Pedro de Macoris,female,5-9,2017,14091
province,San Pedro de Macoris,female,5-9,2018,13988
province,San Pedro de Macoris,female,5-9,2019,13883
province,San Pedro de Macoris,female,5-9,2020,13779
province,San Pedro de Macoris,female,5-9,2021,13682
province,San Pedro de Macoris,female,5-9,2022,13585
province,San Pedro de Macoris,female,5-9,2023,13488
province,San Pedro de Macoris,female,5-9,2024,13390
province,San Pedro de Macoris,female,5-9,2025,13292
province,San Pedro de Macoris,female,5-9,2026,13142
province,San Pedro de Macoris,female,5-9,2027,12992
province,San Pedro de Macoris,female,5-9,2028,12842
province,San Pedro de Macoris,female,5-9,2029,12692
province,San Pedro de Macoris,female,5-9,2030,12541
province,San Pedro de Macoris,female,50-54,2013,7321
province,San Pedro de Macoris,female,50-54,2014,7621
province,San Pedro de Macoris,female,50-54,2015,7921
province,San Pedro de Macoris,female,50-54,2016,7985
province,San Pedro de Macoris,female,50-54,2017,8047
province,San Pedro de Macoris,female,50-54,2018,8110
province,San Pedro de Macoris,female,50-54,2019,8164
province,San Pedro de Macoris,female,50-54,2020,8214
province,San Pedro de Macoris,female,50-54,2021,8319
province,San Pedro de Macoris,female,50-54,2022,8419
province,San Pedro de Macoris,female,50-54,2023,8521
province,San Pedro de Macoris,female,50-54,2024,8609
province,San Pedro de Macoris,female,50-54,2025,8690
province,San Pedro de Macoris,female,50-54,2026,8561
province,San Pedro de Macoris,female,50-54,2027,8426
province,San Pedro de Macoris,female,50-54,2028,8294
province,San Pedro de Macoris,female,50-54,2029,8144
province,San Pedro de Macoris,female,50-54,2030,7986
province,San Pedro de Macoris,female,55-59,2013,5513
province,San Pedro de Macoris,female,55-59,2014,5838
province,San Pedro de Macoris,female,55-59,2015,6169
province,San Pedro de Macoris,female,55-59,2016,6459
province,San Pedro de Macoris,female,55-59,2017,6750
province,San Pedro de Macoris,female,55-59,2018,7042
province,San Pedro de Macoris,female,55-59,2019,7336
province,San Pedro de Macoris,female,55-59,2020,7631
province,San Pedro de Macoris,female,55-59,2021,7698
province,San Pedro de Macoris,female,55-59,2022,7763
province,San Pedro de Macoris,female,55-59,2023,7830
province,San Pedro de Macoris,female,55-59,2024,7888
province,San Pedro de Macoris,female,55-59,2025,7942
province,San Pedro de Macoris,female,55-59,2026,8048
province,San Pedro de Macoris,female,55-59,2027,8149
province,San Pedro de Macoris,female,55-59,2028,8253
province,San Pedro de Macoris,female,55-59,2029,8343
province,San Pedro de Macoris,female,55-59,2030,8426
province,San Pedro de Macoris,female,60-64,2013,3978
province,San Pedro de Macoris,female,60-64,2014,4134
province,San Pedro de Macoris,female,60-64,2015,4297
province,San Pedro de Macoris,female,60-64,2016,4598
province,San Pedro de Macoris,female,60-64,2017,4903
province,San Pedro de Macoris,female,60-64,2018,5210
province,San Pedro de Macoris,female,60-64,2019,5525
province,San Pedro de Macoris,female,60-64,2020,5845
province,San Pedro de Macoris,female,60-64,2021,6127
province,San Pedro de Macoris,female,60-64,2022,6411
province,San Pedro de Macoris,female,60-64,2023,6696
province,San Pedro de Macoris,female,60-64,2024,6983
province,San Pedro de Macoris,female,60-64,2025,7271
province,San Pedro de Macoris,female,60-64,2026,7342
province,San Pedro de Macoris,female,60-64,2027,7411
province,San Pedro de Macoris,female,60-64,2028,7482
province,San Pedro de Macoris,female,60-64,2029,7545
province,San Pedro de Macoris,female,60-64,2030,7604
province,San Pedro de Macoris,female,65-69,2013,3050
province,San Pedro de Macoris,female,65-69,2014,3170
province,San Pedro de Macoris,female,65-69,2015,3292
province,San Pedro de Macoris,female,65-69,2016,3426
province,San Pedro de Macoris,female,65-69,2017,3566
province,San Pedro de Macoris,female,65-69,2018,3706
province,San Pedro de Macoris,female,65-69,2019,3857
province,San Pedro de Macoris,female,65-69,2020,4013
province,San Pedro de Macoris,female,65-69,2021,4300
province,San Pedro de Macoris,female,65-69,2022,4591
province,San Pedro de Macoris,female,65-69,2023,4883
province,San Pedro de Macoris,female,65-69,2024,5184
province,San Pedro de Macoris,female,65-69,2025,5490
province,San Pedro de Macoris,female,65-69,2026,5761
province,San Pedro de Macoris,female,65-69,2027,6034
province,San Pedro de Macoris,female,65-69,2028,6309
province,San Pedro de Macoris,female,65-69,2029,6586
province,San Pedro de Macoris,female,65-69,2030,6865
province,San Pedro de Macoris,female,70-74,2013,2296
province,San Pedro de Macoris,female,70-74,2014,2348
province,San Pedro de Macoris,female,70-74,2015,2397
province,San Pedro de Macoris,female,70-74,2016,2500
province,San Pedro de Macoris,female,70-74,2017,2607
province,San Pedro de Macoris,female,70-74,2018,2715
province,San Pedro de Macoris,female,70-74,2019,2827
province,San Pedro de Macoris,female,70-74,2020,2942
province,San Pedro de Macoris,female,70-74,2021,3069
province,San Pedro de Macoris,female,70-74,2022,3201
province,San Pedro de Macoris,female,70-74,2023,3334
province,San Pedro de Macoris,female,70-74,2024,3477
province,San Pedro de Macoris,female,70-74,2025,3626
province,San Pedro de Macoris,female,70-74,2026,3894
province,San Pedro de Macoris,female,70-74,2027,4165
province,San Pedro de Macoris,female,70-74,2028,4439
province,San Pedro de Macoris,female,70-74,2029,4720
province,San Pedro de Macoris,female,70-74,2030,5007
province,San Pedro de Macoris,female,75-79,2013,1659
province,San Pedro de Macoris,female,75-79,2014,1696
province,San Pedro de Macoris,female,75-79,2015,1732
province,San Pedro de Macoris,female,75-79,2016,1784
province,San Pedro de Macoris,female,75-79,2017,1835
province,San Pedro de Macoris,female,75-79,2018,1887
province,San Pedro de Macoris,female,75-79,2019,1936
province,San Pedro de Macoris,female,75-79,2020,1984
province,San Pedro de Macoris,female,75-79,2021,2076
province,San Pedro de Macoris,female,75-79,2022,2172
province,San Pedro de Macoris,female,75-79,2023,2269
province,San Pedro de Macoris,female,75-79,2024,2371
province,San Pedro de Macoris,female,75-79,2025,2475
province,San Pedro de Macoris,female,75-79,2026,2588
province,San Pedro de Macoris,female,75-79,2027,2706
province,San Pedro de Macoris,female,75-79,2028,2826
province,San Pedro de Macoris,female,75-79,2029,2955
province,San Pedro de Macoris,female,75-79,2030,3090
province,San Pedro de Macoris,female,80+,2013,1748
province,San Pedro de Macoris,female,80+,2014,1829
province,San Pedro de Macoris,female,80+,2015,1912
province,San Pedro de Macoris,female,80+,2016,1990
province,San Pedro de Macoris,female,80+,2017,2071
province,San Pedro de Macoris,female,80+,2018,2154
province,San Pedro de Macoris,female,80+,2019,2240
province,San Pedro de Macoris,female,80+,2020,2327
province,San Pedro de Macoris,female,80+,2021,2421
province,San Pedro de Macoris,female,80+,2022,2515
province,San Pedro de Macoris,female,80+,2023,2613
province,San Pedro de Macoris,female,80+,2024,2711
province,San Pedro de Macoris,female,80+,2025,2809
province,San Pedro de Macoris,female,80+,2026,2941
province,San Pedro de Macoris,female,80+,2027,3075
province,San Pedro de Macoris,female,80+,2028,3214
province,San Pedro de Macoris,female,80+,2029,3356
province,San Pedro de Macoris,female,80+,2030,3501
province,San Pedro de Macoris,male,0-4,2013,15096
province,San Pedro de Macoris,male,0-4,2014,15021
province,San Pedro de Macoris,male,0-4,2015,14946
province,San Pedro de Macoris,male,0-4,2016,14840
province,San Pedro de Macoris,male,0-4,2017,14734
province,San Pedro de Macoris,male,0-4,2018,14627
province,San Pedro de Macoris,male,0-4,2019,14520
province,San Pedro de Macoris,male,0-4,2020,14412
province,San Pedro de Macoris,male,0-4,2021,14252
province,San Pedro de Macoris,male,0-4,2022,14092
province,San Pedro de Macoris,male,0-4,2023,13932
province,San Pedro de Macoris,male,0-4,2024,13771
province,San Pedro de Macoris,male,0-4,2025,13610
province,San Pedro de Macoris,male,0-4,2026,13409
province,San Pedro de Macoris,male,0-4,2027,13209
province,San Pedro de Macoris,male,0-4,2028,13008
province,San Pedro de Macoris,male,0-4,2029,12806
province,San Pedro de Macoris,male,0-4,2030,12604
province,San Pedro de Macoris,male,10-14,2013,15566
province,San Pedro de Macoris,male,10-14,2014,15536
province,San Pedro de Macoris,male,10-14,2015,15504
province,San Pedro de Macoris,male,10-14,2016,15188
province,San Pedro de Macoris,male,10-14,2017,14872
province,San Pedro de Macoris,male,10-14,2018,14555
