cuadro,vital_event,dim1_name,dim1_value,dim2_name,dim2_value,value,anomaly,sex
4.6,divorce,geography,Pedernales,month,Noviembre,3,,
4.6,divorce,geography,Pedernales,month,Diciembre,2,,
4.6,divorce,geography,Independencia,month,TOTAL,59,,
4.6,divorce,geography,Independencia,month,Enero,0,,
4.6,divorce,geography,Independencia,month,Febrero,2,,
4.6,divorce,geography,Independencia,month,Marzo,3,,
4.6,divorce,geography,Independencia,month,Abril,5,,
4.6,divorce,geography,Independencia,month,Mayo,5,,
4.6,divorce,geography,Independencia,month,Junio,9,,
4.6,divorce,geography,Independencia,month,Julio,7,,
4.6,divorce,geography,Independencia,month,Agosto,5,,
4.6,divorce,geography,Independencia,month,Septiembre,7,,
4.6,divorce,geography,Independencia,month,Octubre,4,,
4.6,divorce,geography,Independencia,month,Noviembre,4,,
4.6,divorce,geography,Independencia,month,Diciembre,8,,
4.6,divorce,geography,Barahona,month,TOTAL,408,,
4.6,divorce,geography,Barahona,month,Enero,25,,
4.6,divorce,geography,Barahona,month,Febrero,29,,
4.6,divorce,geography,Barahona,month,Marzo,40,,
4.6,divorce,geography,Barahona,month,Abril,27,,
4.6,divorce,geography,Barahona,month,Mayo,31,,
4.6,divorce,geography,Barahona,month,Junio,20,,
4.6,divorce,geography,Barahona,month,Julio,26,,
4.6,divorce,geography,Barahona,month,Agosto,51,,
4.6,divorce,geography,Barahona,month,Septiembre,53,,
4.6,divorce,geography,Barahona,month,Octubre,34,,
4.6,divorce,geography,Barahona,month,Noviembre,36,,
4.6,divorce,geography,Barahona,month,Diciembre,36,,
4.6,divorce,geography,Baoruco,month,TOTAL,141,,
4.6,divorce,geography,Baoruco,month,Enero,10,,
4.6,divorce,geography,Baoruco,month,Febrero,12,,
4.6,divorce,geography,Baoruco,month,Marzo,8,,
4.6,divorce,geography,Baoruco,month,Abril,12,,
4.6,divorce,geography,Baoruco,month,Mayo,16,,
4.6,divorce,geography,Baoruco,month,Junio,11,,
4.6,divorce,geography,Baoruco,month,Julio,16,,
4.6,divorce,geography,Baoruco,month,Agosto,10,,
4.6,divorce,geography,Baoruco,month,Septiembre,10,,
4.6,divorce,geography,Baoruco,month,Octubre,13,,
4.6,divorce,geography,Baoruco,month,Noviembre,9,,
4.6,divorce,geography,Baoruco,month,Diciembre,14,,
4.6,divorce,geography,Región Enriquillo,month,TOTAL,640,,
4.6,divorce,geography,Región Enriquillo,month,Enero,38,,
4.6,divorce,geography,Región Enriquillo,month,Febrero,44,,
4.6,divorce,geography,Región Enriquillo,month,Marzo,54,,
4.6,divorce,geography,Región Enriquillo,month,Abril,46,,
4.6,divorce,geography,Región Enriquillo,month,Mayo,56,,
4.6,divorce,geography,Región Enriquillo,month,Junio,42,,
4.6,divorce,geography,Región Enriquillo,month,Julio,51,,
4.6,divorce,geography,Región Enriquillo,month,Agosto,68,,
4.6,divorce,geography,Región Enriquillo,month,Septiembre,72,,
4.6,divorce,geography,Región Enriquillo,month,Octubre,57,,
4.6,divorce,geography,Región Enriquillo,month,Noviembre,52,,
4.6,divorce,geography,Región Enriquillo,month,Diciembre,60,,
1.1,birth,geography,San José de Ocoa,mother_nationality,TOTAL,737,,
1.1,birth,geography,San José de Ocoa,mother_nationality,Republica Dominicana,591,,
1.1,birth,geography,San José de Ocoa,mother_nationality,Haiti,142,,
1.1,birth,geography,San José de Ocoa,mother_nationality,Venezuela,1,,
1.1,birth,geography,San José de Ocoa,mother_nationality,Colombia,0,,
1.1,birth,geography,San José de Ocoa,mother_nationality,Cuba,0,,
1.1,birth,geography,San José de Ocoa,mother_nationality,Espana,0,,
1.1,birth,geography,San José de Ocoa,mother_nationality,Estados Unidos,0,,
1.1,birth,geography,San José de Ocoa,mother_nationality,Otros paises,0,,
1.1,birth,geography,San José de Ocoa,mother_nationality,No declarada,3,,
1.1,birth,geography,San Cristóbal,mother_nationality,TOTAL,9802,,
1.1,birth,geography,San Cristóbal,mother_nationality,Republica Dominicana,9118,,
1.1,birth,geography,San Cristóbal,mother_nationality,Haiti,577,,
1.1,birth,geography,San Cristóbal,mother_nationality,Venezuela,9,,
1.1,birth,geography,San Cristóbal,mother_nationality,Colombia,2,,
1.1,birth,geography,San Cristóbal,mother_nationality,Cuba,1,,
1.1,birth,geography,San Cristóbal,mother_nationality,Espana,0,,
1.1,birth,geography,San Cristóbal,mother_nationality,Estados Unidos,1,,
1.1,birth,geography,San Cristóbal,mother_nationality,Otros paises,10,,
1.1,birth,geography,San Cristóbal,mother_nationality,No declarada,84,,
1.1,birth,geography,Peravia,mother_nationality,TOTAL,3045,,
1.1,birth,geography,Peravia,mother_nationality,Republica Dominicana,2762,,
1.1,birth,geography,Peravia,mother_nationality,Haiti,267,,
1.1,birth,geography,Peravia,mother_nationality,Venezuela,4,,
1.1,birth,geography,Peravia,mother_nationality,Colombia,0,,
1.1,birth,geography,Peravia,mother_nationality,Cuba,1,,
1.1,birth,geography,Peravia,mother_nationality,Espana,0,,
1.1,birth,geography,Peravia,mother_nationality,Estados Unidos,1,,
1.1,birth,geography,Peravia,mother_nationality,Otros paises,3,,
1.1,birth,geography,Peravia,mother_nationality,No declarada,7,,
1.1,birth,geography,Región Valdesia,mother_nationality,TOTAL,13584,,
1.1,birth,geography,Región Valdesia,mother_nationality,Republica Dominicana,12471,,
1.1,birth,geography,Región Valdesia,mother_nationality,Haiti,986,,
1.1,birth,geography,Región Valdesia,mother_nationality,Venezuela,14,,
1.1,birth,geography,Región Valdesia,mother_nationality,Colombia,2,,
1.1,birth,geography,Región Valdesia,mother_nationality,Cuba,2,,
1.1,birth,geography,Región Valdesia,mother_nationality,Espana,0,,
1.1,birth,geography,Región Valdesia,mother_nationality,Estados Unidos,2,,
1.1,birth,geography,Región Valdesia,mother_nationality,Otros paises,13,,
1.1,birth,geography,Región Valdesia,mother_nationality,No declarada,94,,
1.1,birth,geography,Valverde,mother_nationality,TOTAL,2386,,
1.1,birth,geography,Valverde,mother_nationality,Republica Dominicana,2085,,
1.1,birth,geography,Valverde,mother_nationality,Haiti,291,,
1.1,birth,geography,Valverde,mother_nationality,Venezuela,1,,
1.1,birth,geography,Valverde,mother_nationality,Colombia,0,,
1.1,birth,geography,Valverde,mother_nationality,Cuba,1,,
1.1,birth,geography,Valverde,mother_nationality,Espana,0,,
1.1,birth,geography,Valverde,mother_nationality,Estados Unidos,0,,
1.1,birth,geography,Valverde,mother_nationality,Otros paises,2,,
1.1,birth,geography,Valverde,mother_nationality,No declarada,6,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,TOTAL,866,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,Republica Dominicana,709,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,Haiti,148,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,Venezuela,1,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,Colombia,0,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,Cuba,0,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,Espana,0,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,Estados Unidos,0,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,Otros paises,0,,
1.1,birth,geography,Santiago Rodríguez,mother_nationality,No declarada,8,,
1.1,birth,geography,Monte Cristi,mother_nationality,TOTAL,1115,,
1.1,birth,geography,Monte Cristi,mother_nationality,Republica Dominicana,922,,
1.1,birth,geography,Monte Cristi,mother_nationality,Haiti,178,,
1.1,birth,geography,Monte Cristi,mother_nationality,Venezuela,1,,
1.1,birth,geography,Monte Cristi,mother_nationality,Colombia,0,,
1.1,birth,geography,Monte Cristi,mother_nationality,Cuba,0,,
1.1,birth,geography,Monte Cristi,mother_nationality,Espana,0,,
1.1,birth,geography,Monte Cristi,mother_nationality,Estados Unidos,0,,
1.1,birth,geography,Monte Cristi,mother_nationality,Otros paises,2,,
1.1,birth,geography,Monte Cristi,mother_nationality,No declarada,12,,
1.1,birth,geography,Dajabón,mother_nationality,TOTAL,942,,
1.1,birth,geography,Dajabón,mother_nationality,Republica Dominicana,624,,
1.1,birth,geography,Dajabón,mother_nationality,Haiti,307,,
1.1,birth,geography,Dajabón,mother_nationality,Venezuela,1,,
1.1,birth,geography,Dajabón,mother_nationality,Colombia,0,,
1.1,birth,geography,Dajabón,mother_nationality,Cuba,0,,
1.1,birth,geography,Dajabón,mother_nationality,Espana,0,,
1.1,birth,geography,Dajabón,mother_nationality,Estados Unidos,1,,
1.1,birth,geography,Dajabón,mother_nationality,Otros paises,4,,
1.1,birth,geography,Dajabón,mother_nationality,No declarada,5,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,TOTAL,5309,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,Republica Dominicana,4340,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,Haiti,924,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,Venezuela,4,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,Colombia,0,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,Cuba,1,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,Espana,0,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,Estados Unidos,1,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,Otros paises,8,,
1.1,birth,geography,Región Cibao Noroeste,mother_nationality,No declarada,31,,
1.1,birth,geography,Samaná,mother_nationality,TOTAL,1757,,
1.1,birth,geography,Samaná,mother_nationality,Republica Dominicana,1543,,
1.1,birth,geography,Samaná,mother_nationality,Haiti,190,,
1.1,birth,geography,Samaná,mother_nationality,Venezuela,3,,
1.1,birth,geography,Samaná,mother_nationality,Colombia,0,,
1.1,birth,geography,Samaná,mother_nationality,Cuba,0,,
1.1,birth,geography,Samaná,mother_nationality,Espana,0,,
1.1,birth,geography,Samaná,mother_nationality,Estados Unidos,1,,
1.1,birth,geography,Samaná,mother_nationality,Otros paises,7,,
1.1,birth,geography,Samaná,mother_nationality,No declarada,13,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,TOTAL,1044,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,Republica Dominicana,947,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,Haiti,85,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,Venezuela,1,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,Colombia,1,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,Cuba,0,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,Espana,0,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,Estados Unidos,1,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,Otros paises,1,,
1.1,birth,geography,Hermanas Mirabal,mother_nationality,No declarada,8,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,TOTAL,2112,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,Republica Dominicana,1849,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,Haiti,237,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,Venezuela,0,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,Colombia,1,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,Cuba,0,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,Espana,2,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,Estados Unidos,0,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,Otros paises,5,,
1.1,birth,geography,María Trinidad Sánchez,mother_nationality,No declarada,18,,
1.1,birth,geography,Duarte,mother_nationality,TOTAL,4054,,
1.1,birth,geography,Duarte,mother_nationality,Republica Dominicana,3713,,
1.1,birth,geography,Duarte,mother_nationality,Haiti,318,,
1.1,birth,geography,Duarte,mother_nationality,Venezuela,8,,
1.1,birth,geography,Duarte,mother_nationality,Colombia,2,,
1.1,birth,geography,Duarte,mother_nationality,Cuba,2,,
1.1,birth,geography,Duarte,mother_nationality,Espana,1,,
1.1,birth,geography,Duarte,mother_nationality,Estados Unidos,0,,
1.1,birth,geography,Duarte,mother_nationality,Otros paises,2,,
1.1,birth,geography,Duarte,mother_nationality,No declarada,8,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,TOTAL,8967,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,Republica Dominicana,8052,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,Haiti,830,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,Venezuela,12,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,Colombia,4,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,Cuba,2,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,Espana,3,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,Estados Unidos,2,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,Otros paises,15,,
1.1,birth,geography,Región Cibao Nordeste,mother_nationality,No declarada,47,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,TOTAL,2689,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,Republica Dominicana,2541,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,Haiti,129,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,Venezuela,9,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,Colombia,1,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,Cuba,2,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,Espana,1,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,Estados Unidos,0,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,Otros paises,2,,
1.1,birth,geography,Monseñor Nouel,mother_nationality,No declarada,4,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,TOTAL,2071,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,Republica Dominicana,1927,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,Haiti,114,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,Venezuela,4,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,Colombia,2,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,Cuba,1,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,Espana,0,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,Estados Unidos,0,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,Otros paises,4,,
1.1,birth,geography,Sánchez Ramírez,mother_nationality,No declarada,19,,
1.1,birth,geography,La Vega,mother_nationality,TOTAL,5092,,
1.1,birth,geography,La Vega,mother_nationality,Republica Dominicana,4514,,
1.1,birth,geography,La Vega,mother_nationality,Haiti,524,,
1.1,birth,geography,La Vega,mother_nationality,Venezuela,6,,
1.1,birth,geography,La Vega,mother_nationality,Colombia,0,,
1.1,birth,geography,La Vega,mother_nationality,Cuba,1,,
1.1,birth,geography,La Vega,mother_nationality,Espana,2,,
1.1,birth,geography,La Vega,mother_nationality,Estados Unidos,2,,
1.1,birth,geography,La Vega,mother_nationality,Otros paises,4,,
1.1,birth,geography,La Vega,mother_nationality,No declarada,39,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,TOTAL,9852,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,Republica Dominicana,8982,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,Haiti,767,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,Venezuela,19,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,Colombia,3,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,Cuba,4,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,Espana,3,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,Estados Unidos,2,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,Otros paises,10,,
1.1,birth,geography,Región Cibao Sur,mother_nationality,No declarada,62,,
1.1,birth,geography,Santiago,mother_nationality,TOTAL,15148,,
1.1,birth,geography,Santiago,mother_nationality,Republica Dominicana,13342,,
1.1,birth,geography,Santiago,mother_nationality,Haiti,1616,,
1.1,birth,geography,Santiago,mother_nationality,Venezuela,69,,
1.1,birth,geography,Santiago,mother_nationality,Colombia,10,,
1.1,birth,geography,Santiago,mother_nationality,Cuba,22,,
1.1,birth,geography,Santiago,mother_nationality,Espana,11,,
1.1,birth,geography,Santiago,mother_nationality,Estados Unidos,4,,
1.1,birth,geography,Santiago,mother_nationality,Otros paises,39,,
1.1,birth,geography,Santiago,mother_nationality,No declarada,35,,
1.1,birth,geography,Puerto Plata,mother_nationality,TOTAL,4648,,
1.1,birth,geography,Puerto Plata,mother_nationality,Republica Dominicana,3877,,
1.1,birth,geography,Puerto Plata,mother_nationality,Haiti,708,,
1.1,birth,geography,Puerto Plata,mother_nationality,Venezuela,6,,
1.1,birth,geography,Puerto Plata,mother_nationality,Colombia,3,,
1.1,birth,geography,Puerto Plata,mother_nationality,Cuba,5,,
1.1,birth,geography,Puerto Plata,mother_nationality,Espana,5,,
1.1,birth,geography,Puerto Plata,mother_nationality,Estados Unidos,2,,
1.1,birth,geography,Puerto Plata,mother_nationality,Otros paises,16,,
1.1,birth,geography,Puerto Plata,mother_nationality,No declarada,26,,
1.1,birth,geography,Espaillat,mother_nationality,TOTAL,2833,,
1.1,birth,geography,Espaillat,mother_nationality,Republica Dominicana,2437,,
1.1,birth,geography,Espaillat,mother_nationality,Haiti,373,,
1.1,birth,geography,Espaillat,mother_nationality,Venezuela,7,,
1.1,birth,geography,Espaillat,mother_nationality,Colombia,0,,
1.1,birth,geography,Espaillat,mother_nationality,Cuba,1,,
1.1,birth,geography,Espaillat,mother_nationality,Espana,0,,
1.1,birth,geography,Espaillat,mother_nationality,Estados Unidos,0,,
1.1,birth,geography,Espaillat,mother_nationality,Otros paises,1,,
1.1,birth,geography,Espaillat,mother_nationality,No declarada,14,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,TOTAL,22629,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,Republica Dominicana,19656,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,Haiti,2697,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,Venezuela,82,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,Colombia,13,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,Cuba,28,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,Espana,16,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,Estados Unidos,6,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,Otros paises,56,,
1.1,birth,geography,Región Cibao Norte,mother_nationality,No declarada,75,,
1.1,birth,geography,Santo Domingo,mother_nationality,TOTAL,34133,,
1.1,birth,geography,Santo Domingo,mother_nationality,Republica Dominicana,30587,,
1.1,birth,geography,Santo Domingo,mother_nationality,Haiti,3263,,
1.1,birth,geography,Santo Domingo,mother_nationality,Venezuela,107,,
1.1,birth,geography,Santo Domingo,mother_nationality,Colombia,24,,
1.1,birth,geography,Santo Domingo,mother_nationality,Cuba,9,,
1.1,birth,geography,Santo Domingo,mother_nationality,Espana,10,,
1.1,birth,geography,Santo Domingo,mother_nationality,Estados Unidos,7,,
1.1,birth,geography,Santo Domingo,mother_nationality,Otros paises,43,,
